rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43201,"D6N-FLBC (white)",10,3,0,433,363,70,1427.049,1346.28,1436.477,35.3,459
2,43350,"D6N-Dighton-Rehoboth",9,6,0,417,389,28,1408.253,1311.586,1404.365,25.1,352
3,44900,"D6N-North Attleboro (black)",5,12,0,369,504,-135,1386.692,1274.927,1369.232,10.8,184
4,43839,"D6N-Raynham (lyons)",5,9,0,359,397,-38,1406.149,1302.577,1354.333,15.5,217
5,43967,"D6N-Taunton (daye)",6,9,0,389,470,-81,1399.381,1292.715,1341.434,16.4,246
