rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43718,"D7V-Concord-Carlisle (gold)",12,2,0,527,319,208,1369.156,1244.156,1366.599,27.2,299
2,45077,"D7V-Reading (zoia)",8,4,0,390,319,71,1356.634,1214.967,1355.885,18.3,220
3,45078,"D7V-Reading (mcgowen)",10,2,0,398,233,165,1349.124,1203.291,1350.196,21.1,253
4,45767,"D7V-Lexington (gold)",7,12,0,481,579,-98,1363.467,1226.625,1317.774,9.9,139
5,44768,"D7V-Arlington (red)",5,13,0,401,517,-116,1360.616,1213.394,1293.337,8.0,104
6,45277,"D7V-Medford (white)",3,9,0,240,419,-179,1362.038,1212.038,1258.767,6.1,73
