rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45350,"D2P-Lincoln-Sudbury (blue)",12,5,0,559,463,96,1630.635,1762.988,1710.058,136.9,1917
2,43466,"D2P-Winchester (white)",22,6,0,1110,778,332,1609.486,1714.843,1705.431,153.4,2454
3,44253,"D2P-Wayland (black)",8,6,0,500,439,61,1644.574,1791.003,1689.248,126.0,1638
4,43711,"D2P-Concord-Carlisle (maroon)",8,10,0,560,570,-10,1620.579,1748.357,1676.249,111.9,1455
5,44718,"D2P-Weston",10,9,0,614,600,14,1616.873,1722.136,1652.147,124.3,1865
6,44761,"D2P-Arlington (maroon)",8,13,0,655,697,-42,1645.901,1779.235,1647.903,112.1,1569
7,44353,"D2P-Belmont (maroon)",14,15,0,1011,1014,-3,1538.731,1578.387,1637.646,73.0,1095
8,44058,"D2P-Brookline (red)",6,13,0,533,689,-156,1590.865,1688.233,1629.587,68.8,1100
