rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44719,"D6R-Weston",12,2,0,469,272,197,1405.115,1319.401,1454.228,36.7,514
2,44272,"D6R-Wayland (orange)",9,5,0,429,357,72,1388.714,1288.714,1396.816,24.8,347
3,45351,"D6R-Lincoln-Sudbury (red)",7,8,0,445,427,18,1409.49,1319.49,1389.018,23.8,285
4,44354,"D6R-Belmont (white)",9,15,0,707,693,14,1391.839,1285.589,1356.81,16.9,271
5,45259,"D6R-Waltham Boys (white)",4,9,0,342,397,-55,1390.172,1290.172,1340.917,14.5,188
6,43995,"D6R-Somerville (blue)",5,10,0,398,502,-104,1393.305,1283.305,1328.947,12.1,170
7,44630,"D6R-Ashland (white)",3,10,0,271,374,-103,1378.668,1251.745,1282.083,8.1,105
