rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45510,"D1H-Mansfield (green)",12,1,0,341,188,153,1611.439,1722.977,1737.481,164.2,2134
2,44472,"D1H-Walpole (blue)",8,3,2,365,305,60,1623.291,1742.522,1706.133,127.7,1660
3,43558,"D1H-Bridgewater (cohen)",7,5,0,295,276,19,1613.294,1725.794,1695.392,131.1,1573
4,44567,"D1H-Needham (gold)",7,5,0,271,227,44,1624.222,1749.222,1666.881,140.5,1545
5,44907,"D1H-North Attleboro (red)",3,8,0,282,351,-69,1622.816,1736.452,1639.761,101.7,1119
6,44658,"D1H-Attleboro (blue)",4,7,0,227,280,-53,1631.721,1754.448,1633.828,116.5,1281
