rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44452,"D3M-Foxboro (blue)",10,5,0,415,316,99,1578.762,1648.762,1616.409,139.6,1815
2,44393,"D3M-Medway (blue)",6,2,2,237,178,59,1580.931,1660.931,1610.991,87.0,870
3,44429,"D3M-Norton",3,8,0,271,324,-53,1560.114,1632.842,1550.662,75.9,835
4,43850,"D3M-Raynham (leclerc)",3,8,0,209,314,-105,1562.081,1625.717,1538.928,70.5,775
5,44591,"D3M-King Philip (gold)",4,7,0,301,313,-12,1566.197,1638.924,1536.412,86.3,949
