rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44032,"D5T-Newton (orange)",9,4,0,260,201,59,1445.463,1399.31,1471.138,43.6,567
2,44690,"D5T-Arlington (white)",13,8,0,393,431,-38,1459.905,1428.952,1448.762,48.2,675
3,44772,"D5T-Belmont (navy)",7,11,0,409,365,44,1444.836,1400.392,1417.296,26.3,316
4,44279,"D5T-Wayland (silver)",2,10,0,249,353,-104,1450.917,1400.917,1381.653,17.2,206
5,43459,"D5T-Winchester (black)",0,17,0,205,458,-253,1465.746,1427.511,1362.645,11.1,122
