rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43772,"D2-Concord-Carlisle (maroon)",18,2,0,772,433,339,1599.51,1702.01,1699.572,178.2,2316
2,44031,"D2-Newton (black)",10,5,0,581,528,53,1620.445,1733.778,1670.91,142.4,1994
3,43899,"D2-Canton (green)",8,9,0,533,543,-10,1590.349,1678.584,1648.946,98.1,1374
4,45245,"D2-Medfield (scannell)",9,6,0,566,533,33,1636.816,1763.482,1627.587,138.9,1667
5,43179,"D2-Dighton-Rehoboth",6,12,0,621,750,-129,1618.326,1729.437,1608.031,104.9,1364
6,43685,"D2-Sharon (gold)",5,11,0,449,625,-176,1620.691,1726.941,1591.106,102.6,1334
