rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45581,"D4K-Stoughton",11,2,0,463,266,197,1495.264,1506.802,1572.07,79.4,1032
2,44156,"D4K-Holliston (king-red 6th)",9,4,0,363,282,81,1504.306,1515.845,1520.935,67.8,814
3,43704,"D4K-Ashland",5,8,0,270,324,-54,1488.917,1485.07,1474.921,44.5,579
4,45246,"D4K-Medfield (weisse)",4,10,0,267,376,-109,1493.742,1490.17,1441.604,38.6,502
5,45340,"D4K-Milton (silver)",4,9,0,226,315,-89,1478.187,1462.802,1438.792,36.8,478
6,43187,"D4K-Bellingham",1,11,0,181,346,-165,1488.848,1484.682,1425.184,28.4,341
7,43779,"D4K-Millis",2,12,0,232,378,-146,1477.298,1463.012,1412.753,27.9,390
