rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44407,"D5M-Dedham (destefano)",11,5,0,406,319,87,1448.405,1407.78,1486.273,49.1,638
2,44964,"D5M-Milford (black-orourke)",6,9,0,329,377,-48,1446.359,1399.692,1462.094,29.7,446
3,45130,"D5M-Westwood",6,8,0,294,350,-56,1458.519,1412.091,1417.616,32.9,427
4,44182,"D5M-Parkway  (white)",4,8,0,238,271,-33,1459.62,1409.62,1412.91,25.4,305
5,44342,"D5M-Medway (white)",3,11,0,236,305,-69,1459.205,1412.776,1396.936,20.7,290
6,43644,"D5M-Needham (blue)",4,13,0,303,455,-152,1479.14,1443.846,1391.105,22.7,272
