rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,45129,"D3J-Westwood",12,5,0,577,508,69,1566.614,1628.379,1620.69,109.5,1533
2,44181,"D3J-Parkway  (red)",14,3,0,602,401,201,1527.434,1562.728,1604.663,101.9,1324
3,45339,"D3J-Milton (white)",8,9,0,468,477,-9,1557.368,1619.132,1560.32,84.9,1274
4,43949,"D3J-Norwood (gold)",8,7,0,543,565,-22,1558.738,1608.738,1556.866,83.7,1172
5,44341,"D3J-Medway (blue)",5,9,0,366,395,-29,1549.385,1595.813,1538.754,67.9,951
6,43403,"D3J-Natick",6,8,0,407,441,-34,1551.496,1601.496,1528.185,75.2,1053
7,44406,"D3J-Dedham (sullivan)",5,8,0,331,390,-59,1535.157,1565.926,1515.323,62.6,751
8,43521,"D3J-Hopkinton (hinnenkamp)",2,13,0,298,430,-132,1530.083,1563.417,1486.319,47.8,669
