rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44065,"D3M-Watertown (white)",14,3,0,507,354,153,1531.56,1578.619,1610.071,114.4,1373
2,45438,"D3M-Cambridge",11,4,0,527,444,83,1531.357,1578.024,1606.633,95.8,1341
3,44242,"D3M-Wayland (black)",9,5,0,526,408,118,1553.091,1613.805,1595.793,97.9,1272
4,43643,"D3M-Needham (gold)",6,6,0,347,352,-5,1568.266,1618.266,1540.912,86.6,1039
5,43942,"D3M-Brookline (red)",3,8,0,283,371,-88,1561.853,1607.307,1498.731,58.0,696
