rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44379,"D5P-Belmont (maroon)",21,2,0,686,288,398,1491.759,1500.455,1592.779,80.9,1052
2,44445,"D5P-Bedford (blue)",11,5,0,375,313,62,1461.505,1417.755,1483.057,51.3,616
3,44085,"D5P-Wellesley (a)",7,6,0,247,209,38,1473.242,1438.626,1443.714,36.5,438
4,45768,"D5P-Lexington (blue)",8,10,0,291,460,-169,1471.009,1429.342,1409.706,40.8,530
5,45201,"D5P-Somerville",2,10,0,159,250,-91,1471.399,1417.232,1384.882,20.0,220
