rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43314,"D6P-Franklin",13,3,0,362,242,120,1429.807,1367.307,1505.965,45.8,732
2,44175,"D6P-Holliston (king)",7,8,0,219,242,-23,1464.692,1434.692,1457.607,43.4,608
3,43348,"D6P-Mansfield (green)",7,6,0,276,281,-5,1452.521,1398.675,1417.851,40.3,524
4,45348,"D6P-Milton (white)",3,10,0,187,239,-52,1456.812,1406.812,1374.747,24.8,322
5,45144,"D6P-North Quincy (mcgillicuddy)",2,11,0,224,324,-100,1461.429,1407.583,1340.389,19.1,248
