rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43599,"D7P-North Quincy (haines)",14,2,0,362,218,144,1360.055,1222.555,1399.249,26.3,421
2,43787,"D7P-Millis (conlon)",12,4,0,354,185,169,1365.318,1230.943,1396.95,20.4,326
3,43499,"D7P-Northboro (red)",9,6,0,247,228,19,1372.959,1242.959,1330.16,16.1,225
4,45347,"D7P-Milton (silver)",9,9,0,238,213,25,1376.975,1251.975,1329.336,12.3,184
5,44415,"D7P-Dedham (grant)",4,10,0,193,266,-73,1357.807,1207.807,1294.623,6.4,89
6,44198,"D7P-Parkway  (white)",5,7,0,169,191,-22,1357.235,1215.568,1292.067,11.9,143
7,44790,"D7P-Dover Sherborn (davis)",3,10,1,145,341,-196,1356.595,1206.595,1262.312,5.1,72
