rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,43684,"D2L-Needham (gold)",7,7,0,362,328,34,1616.208,1744.779,1694.951,109.4,1641
2,43600,"D2L-North Quincy (costa)",8,5,0,330,282,48,1640.924,1783.232,1687.61,129.5,1683
3,44197,"D2L-Parkway  (red)",8,9,0,342,424,-82,1610.299,1713.24,1630.762,104.2,1563
4,44346,"D2L-Medway (white)",3,10,0,250,326,-76,1629.141,1759.91,1608.75,89.0,1157
5,44345,"D2L-Medway (blue)",3,14,0,300,509,-209,1612.25,1721.073,1597.889,81.2,1137
6,44402,"D2L-Dedham (anderson)",6,9,0,250,331,-81,1600.621,1687.288,1591.074,79.1,1108
