rank,teamno,name,wins,losses,ties,pf,pa,diff,sos,sos_adj,power,mw_rating,mw_points
1,44209,"D5N-Sharon (gold)",9,5,0,303,208,95,1459.658,1434.658,1470.514,50.0,700
2,43683,"D5N-Needham (blue)",6,7,0,241,228,13,1447.158,1397.158,1431.649,31.1,404
3,44371,"D5N-Westborough",6,8,0,272,289,-17,1423.641,1348.641,1416.463,23.0,322
4,45346,"D5N-Milton (red)",7,6,0,265,213,52,1431.09,1365.706,1410.923,29.9,388
5,43707,"D5N-Ashland",1,10,0,114,232,-118,1459.157,1431.884,1391.182,16.4,164
6,44515,"D5N-Milford (red-calzoloia)",1,12,0,132,365,-233,1442.775,1388.929,1353.075,12.9,167
